E,mean,gt_to_sim_mean,sim_to_gt_mean,gt_to_sim_rmse,sim_to_gt_rmse,gt_to_sim_max,sim_to_gt_max,num_gt,num_sim,screenshot
48000000.0,0.006237797594319628,0.007045214710238237,0.005430380478401019,0.007347667141824341,0.005793430344511264,0.015888168267185213,0.010544117924207107,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.80e+07.png
49000000.0,0.006437637333909162,0.007225962683366304,0.00564931198445202,0.007545789383173451,0.006047213426690336,0.01642652384313532,0.011007954346893932,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_4.90e+07.png
50000000.0,0.006664402698222948,0.00743197942230877,0.005896825974137127,0.0077748381014853705,0.006337032608551902,0.017040234499064177,0.011547705608030867,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_5.00e+07.png
51000000.0,0.006852038466103117,0.0076031818837540704,0.006100895048452163,0.007967100484884257,0.006577249610793998,0.017540134345461766,0.011992335801029954,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_5.10e+07.png
52000000.0,0.007033914072007602,0.007769603911630154,0.006298224232385049,0.00815571426388866,0.006810802180807231,0.01802268182797017,0.012426214559626968,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_5.20e+07.png
53000000.0,0.0072435418564317094,0.007961965330132057,0.006525118382731362,0.008376124498672272,0.0070814298439591805,0.0185835338287937,0.01293726462045051,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_5.30e+07.png
54000000.0,0.00741377053468786,0.008118661674807785,0.006708879394567935,0.008556750807730265,0.007301060253595786,0.019032195246619723,0.013348180587544285,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_5.40e+07.png
55000000.0,0.00757862389210761,0.008270776655744534,0.006886471128470685,0.008733225544606855,0.007514011747030691,0.01946574283523172,0.013747859275343059,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_5.50e+07.png
56000000.0,0.0077721878481329006,0.008449697250102018,0.007094678446163784,0.008942679886287443,0.007765318761308054,0.01998035169605712,0.014226963677768597,1867,311,results_fitE_cantilever_fixedEnd\fb_surface_E_5.60e+07.png
57000000.0,0.00792899574715501,0.008596053090844567,0.007261938403465452,0.009113693709894503,0.007968857463361253,0.020384255171273992,0.014603674269738435,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_5.70e+07.png
58000000.0,0.00807871843829306,0.008734792338134595,0.007422644538451524,0.009277347518930612,0.00816326367066359,0.02077503709918488,0.014969696747793953,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_5.80e+07.png
59000000.0,0.008258026890334592,0.008901218115062993,0.007614835665606193,0.009475230187794888,0.008397134165249523,0.021249426032057577,0.015410059869198054,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_5.90e+07.png
60000000.0,0.008398207640047122,0.0090315895203883,0.007764825759705945,0.009630404144943892,0.008579276787540452,0.02161429108023323,0.015722547681189927,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.00e+07.png
61000000.0,0.008534152965220226,0.009158184519925878,0.007910121410514576,0.0097816014100661,0.008756017552338359,0.021967754315071565,0.016027393465632957,1867,310,results_fitE_cantilever_fixedEnd\fb_surface_E_6.10e+07.png
